timestamp,vehicle_id,route_id,trip_id,start_time,start_date,latitude,longitude,bearing,speed_ms,speed_kmh,schedule_relationship,congestion_level,occupancy_status,route_number
1477811860,33556_11421562_2448_182_1,2448_182,334302,17:36:00,20161030,-32.77395248413086,151.60182189941406,104.0,11.600000381469727,41.76000137329102,0,0,2,182
1477811861,11954_76503045_2441_355_1,2441_355,328786,18:03:00,20161030,-33.89677429199219,151.20382690429688,155.0,3.5,12.6,0,1,1,355
1477811858,11954_76503044_2441_355_1,2441_355,329367,17:33:00,20161030,-33.89143371582031,151.24615478515625,109.0,12.5,45.0,0,4,1,355
1477811855,11954_76503067_2441_355_1,2441_355,332618,18:10:00,20161030,-33.89646530151367,151.22740173339844,216.0,0.0,0.0,0,4,1,355
1477811862,11954_76362270_2439_518_1,2439_518,285829,18:11:00,20161030,-33.7801513671875,151.11526489257812,206.0,5.599999904632568,20.159999656677247,0,1,2,518
1477811860,11954_76362403_2439_518_1,2439_518,282639,17:53:00,20161030,-33.85537338256836,151.15850830078125,322.0,0.0,0.0,0,4,2,518
1477811863,11954_155596570_2441_348_1,2441_348,345766,17:40:00,20161030,-33.90840148925781,151.24717712402344,79.0,0.0,0.0,0,1,1,348
1477811862,11954_155596587_2441_348_1,2441_348,274560,17:56:00,20161030,-33.90953826904297,151.2194366455078,281.0,6.199999809265137,22.319999313354494,0,1,2,348
1477811862,11954_155596599_2441_348_1,2441_348,345764,16:40:00,20161030,-33.90953826904297,151.2194366455078,281.0,6.199999809265137,22.319999313354494,0,1,2,348
1477811859,11954_73459520_2438_407_1,2438_407,328630,18:15:00,20161030,-33.87137222290039,151.09202575683594,326.0,2.200000047683716,7.9200001716613775,0,1,1,407
1477811860,11954_76247229_2440_L90_1,2440_L90,341139,17:42:00,20161030,-33.70212936401367,151.2984619140625,212.0,11.899999618530273,42.83999862670898,0,1,1,L90
1477811863,11954_76247218_2440_L90_1,2440_L90,341227,17:09:00,20161030,-33.80464553833008,151.2462158203125,168.0,15.600000381469727,56.16000137329102,0,1,2,L90
1477811855,11954_76247366_2440_L90_1,2440_L90,341339,17:53:00,20161030,-33.79154586791992,151.25457763671875,36.0,20.0,72.0,0,1,2,L90
1477811860,11954_76247365_2440_L90_1,2440_L90,341554,17:23:00,20161030,-33.67644119262695,151.30813598632812,75.0,11.5,41.4,0,4,1,L90
1477811861,11954_76247263_2440_L90_1,2440_L90,341338,17:38:00,20161030,-33.713871002197266,151.29718017578125,358.0,8.699999809265137,31.319999313354494,0,1,1,L90
1477811861,11954_131014310_2440_L90_1,2440_L90,341563,18:02:00,20161030,-33.64854049682617,151.3264923095703,242.0,13.0,46.800000000000004,0,1,1,L90
1477811849,11954_131014308_2440_L90_1,2440_L90,341440,17:24:00,20161030,-33.752967834472656,151.2864227294922,229.0,0.0,0.0,0,1,1,L90
1477811853,11954_76247286_2440_L90_1,2440_L90,341478,16:53:00,20161030,-33.59708023071289,151.32357788085938,254.0,7.800000190734863,28.08000068664551,0,0,1,L90
1477811853,11954_131014321_2440_L90_1,2440_L90,341340,18:08:00,20161030,-33.829776763916016,151.21315002441406,4.0,0.0,0.0,0,1,2,L90
1477811846,11954_131014320_2440_L90_1,2440_L90,341266,17:08:00,20161030,-33.643646240234375,151.32681274414062,64.0,14.699999809265137,52.919999313354495,0,1,1,L90
1477811863,11954_76555524_2438_470_1,2438_470,86692,17:55:00,20161030,-33.88017272949219,151.20751953125,103.0,7.099999904632568,25.559999656677245,0,1,2,470
1477811862,11954_76555764_2438_470_1,2438_470,261567,18:10:00,20161030,-33.877994537353516,151.20864868164062,186.0,0.0,0.0,0,1,2,470
1477811859,11954_76457648_2441_302_1,2441_302,279777,17:55:00,20161030,-33.89701461791992,151.21273803710938,100.0,0.0,0.0,0,1,2,302
1477811854,33553_11415279_2436_621_1,2436_621,317362,17:15:00,20161030,-33.79418182373047,151.13442993164062,131.0,0.0,0.0,0,1,1,621
1477811858,33553_11415291_2436_621_1,2436_621,331687,17:47:00,20161030,-33.7631950378418,151.07955932617188,288.0,27.200000762939453,97.92000274658203,0,1,2,621
1477811862,33553_11415280_2436_621_1,2436_621,317449,18:15:00,20161030,-33.73167037963867,151.01339721679688,110.0,13.5,48.6,0,1,1,621
1477811862,34456_271823_2456_43_1,2456_43,239704,17:55:00,20161030,-34.47903060913086,150.85183715820312,273.0,11.899999618530273,42.83999862670898,0,1,1,43
1477811862,23537_139599_2442_452_1,2442_452,313434,18:10:00,20161030,-33.94856262207031,151.1280517578125,324.0,1.7999999523162842,6.479999828338623,0,0,1,452
1477811862,23537_139600_2442_452_1,2442_452,289749,18:40:00,20161030,-33.94856262207031,151.1280517578125,324.0,1.7999999523162842,6.479999828338623,0,0,1,452
1477811861,12534_82082800762_2452_50_1,2452_50,153764,17:52:00,20161030,-33.50409698486328,151.31983947753906,10.0,7.900000095367432,28.440000343322755,0,0,1,50
1477811859,23537_139536_2444_M90_1,2444_M90,323381,17:00:00,20161030,-33.922698974609375,150.925048828125,280.0,0.0,0.0,0,0,1,M90
1477811864,23537_139702_2444_M90_1,2444_M90,323382,17:20:00,20161030,-33.935550689697266,150.99449157714844,181.0,10.399999618530273,37.439998626708984,0,0,1,M90
1477811853,23537_140116_2444_M90_1,2444_M90,323384,18:00:00,20161030,-33.8720703125,151.09376525878906,139.0,0.0,0.0,0,1,1,M90
1477811854,23537_140138_2444_M90_1,2444_M90,323383,17:40:00,20161030,-33.91439437866211,151.03440856933594,201.0,0.0,0.0,0,1,1,M90
1477811853,23537_139884_2444_M90_1,2444_M90,264861,18:00:00,20161030,-33.92872619628906,150.9610137939453,88.0,10.0,36.0,0,4,1,M90
1477811853,12534_82083240762_2452_53_1,2452_53,153197,18:10:00,20161030,-33.50541687011719,151.32806396484375,188.0,0.10000000149011612,0.36000000536441806,0,0,1,53
1477811864,38743_4145789_2435_817_1,2435_817,354986,18:25:00,20161030,-33.89606475830078,150.93821716308594,8.0,0.0,0.0,0,0,2,817
1477811853,38743_4145787_2435_817_1,2435_817,354985,17:55:00,20161030,-33.88568115234375,150.89480590820312,308.0,0.0,0.0,0,1,1,817
1477811861,38743_4145786_2435_817_1,2435_817,354983,17:25:00,20161030,-33.86589050292969,150.94374084472656,100.0,10.800000190734863,38.88000068664551,0,1,1,817
1477811854,38743_4145893_2435_817_1,2435_817,355685,18:17:00,20161030,-33.87200164794922,150.9571990966797,305.0,0.0,0.0,0,1,2,817
1477811862,3936_198916_2453_23_1,2453_23,312768,17:25:00,20161030,-33.36289596557617,151.48870849609375,100.0,7.599999904632568,27.359999656677246,0,0,1,23
1477811862,3936_199402_2453_23_1,2453_23,312769,18:25:00,20161030,-33.42327117919922,151.34202575683594,348.0,0.0,0.0,0,0,2,23
1477811862,3936_99311_2453_23_1,2453_23,312724,17:56:00,20161030,-33.37268829345703,151.4740753173828,98.0,9.699999809265137,34.919999313354495,0,1,1,23
1477811867,30061_858888_2443_575_1,2443_575,180191,17:00:00,20161030,-33.77591323852539,151.1199951171875,207.0,0.0,0.0,0,1,1,575
